ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID661359196,51 Rae St,FITZROY NORTH,770000.0,h,4/06/2016,2,2.0,1.0,134.0,114.0,-37.7916,144.9784,19974.0,1532.3691596237825,15.142857142857142,0,240,1683,169
ID228932488,10 Ivy St,PRESTON,660000.0,t,24/06/2017,2,2.0,1.0,70.0,79.0,-37.74645,144.98888,20013.0,997.360525066808,26.3,0,92,1027,111
ID682003719,7 Hunter St,MALVERN,1326000.0,h,22/08/2016,2,1.0,0.0,254.0,119.0,-37.8674,145.0355,19944.0,560.1160379606641,20.8,0,87,348,76
ID755760352,19/300 King St,MELBOURNE,740000.0,u,17/06/2017,2,1.0,1.0,0.0,20.0,-37.81317,144.95452,19841.0,165.681500226497,3.4078212290502794,0,49,102,21
ID866973519,12 Lydson St,MURRUMBEENA,1561000.0,h,17/06/2017,3,1.0,2.0,627.0,89.0,-37.89561,145.07502,19918.0,243.62145218329314,27.35483870967742,0,42,147,51
ID799170095,3/199 Auburn Rd,HAWTHORN,525000.0,u,27/05/2017,2,1.0,1.0,279.0,94.0,-37.82676,145.04443999999995,19903.0,500.97233276228945,17.904761904761905,0,153,1704,324
ID954784964,94 Lydia St,BRUNSWICK,895000.0,t,11/02/2017,1,1.0,0.0,0.0,12.0,-37.7717,144.9679,19968.0,855.203783193864,25.333333333333332,0,117,1162,191
ID190347904,22/30 Lillimur Rd,ORMOND,370000.0,u,12/08/2017,1,1.0,1.0,2029.0,10.0,-37.90143,145.04183999999995,19941.0,278.5389595909738,32.15384615384615,0,42,147,51
ID332554010,3 Temple St,BRUNSWICK WEST,1080000.0,h,23/09/2017,3,1.0,2.0,218.0,69.0,-37.76563,144.94111,19968.0,1642.4574764536815,25.333333333333332,0,117,1162,191
ID978714691,15 Eveline St,BRUNSWICK,1630000.0,h,23/09/2017,4,2.0,1.0,278.0,139.0,-37.77081,144.96318,19968.0,467.18163074523267,25.333333333333332,0,117,1162,191
ID532437727,3/1 Carmichael St,WEST FOOTSCRAY,510000.0,t,18/03/2017,2,2.0,1.0,0.0,89.0,-37.7991,144.879,20023.0,632.771446812845,19.4,0,42,147,51
ID975457093,1/125 Walpole St,KEW,825000.0,t,27/05/2017,2,1.0,3.0,193.0,24.0,-37.79438,145.03368999999995,19931.0,1792.4038093174006,24.0,0,41,142,25
ID286513017,106 Outlook Dr,GLENROY,600000.0,h,22/05/2016,3,1.0,4.0,541.0,51.0,-37.7051,144.9069,20032.0,911.0913297708614,36.0,0,210,1676,169
ID576040542,49 Best St,FITZROY NORTH,2300000.0,h,27/11/2016,4,2.0,1.0,197.0,129.0,-37.7828,144.9832,20019.0,811.3501105699,18.3,0,240,1683,169
ID586715326,19 Gordon Gr,MALVERN,2000000.0,h,13/05/2017,3,1.0,2.0,360.0,9.0,-37.8636,145.0301,19944.0,303.73340188764774,20.8,0,102,352,106
ID917415141,95 Rosanna Rd,HEIDELBERG,1705000.0,h,10/09/2016,3,1.0,2.0,1547.0,49.0,-37.7502,145.0706,19936.0,904.6079021371526,31.75,0,150,1565,276
ID576106272,73 Davies St,BRUNSWICK,1056000.0,h,10/09/2016,2,1.0,1.0,315.0,109.0,-37.757,144.9697,19966.0,747.6575778053332,30.0,1,119,1063,188
ID561871996,503/200 Lygon St,BRUNSWICK EAST,500000.0,u,13/05/2017,2,1.0,1.0,1556.0,6.0,-37.7721,144.9719,19968.0,1188.1283091289988,25.333333333333332,0,111,355,60
ID963262255,78 Arnold St,PRINCES HILL,1540000.0,h,12/08/2017,3,2.0,1.0,288.0,79.0,-37.78311,144.96548,19969.0,1082.4471067661354,24.333333333333332,0,19,46,8
ID980091303,5/30 College St,ELSTERNWICK,716000.0,h,3/06/2017,2,1.0,1.0,0.0,49.0,-37.89438,145.00851,19953.0,460.28666335337437,23.5,0,208,1866,156
ID917852533,168 Scotchmer St,FITZROY NORTH,1581000.0,h,28/05/2016,3,1.0,0.0,193.0,109.0,-37.7836,144.985,20019.0,653.0488940807456,18.3,1,240,1683,169
ID405925940,55 Binbrook Dr,CROYDON,862000.0,h,17/06/2017,3,2.0,1.0,864.0,12.0,-37.78481,145.26504,19878.0,1809.003886634306,45.76923076923077,0,135,677,110
ID194694614,2/7 Cooma Ct,LALOR,444000.0,u,29/07/2017,2,1.0,1.0,277.0,39.0,-37.66612,145.0008,20006.0,1444.8293869308952,42.22222222222222,0,177,1281,207
ID788275808,1/72 Paxton St,SOUTH KINGSVILLE,506000.0,u,27/06/2016,2,1.0,1.0,126.0,44.0,-37.8315,144.8693,19995.0,1465.563990767067,14.357142857142858,0,121,439,60
ID589530196,10 Plover Cl,FRANKSTON,634000.0,h,23/09/2017,3,1.0,1.0,586.0,59.0,-38.14738,145.16653,19855.0,3567.6235520681444,68.81818181818181,0,67,594,78
ID904994978,1 Cameron St,RESERVOIR,861000.0,h,3/09/2017,3,2.0,3.0,488.0,69.0,-37.72747,145.00035,20011.0,237.2220628812738,31.2,0,126,380,68
ID412827043,150 Gillies St,FAIRFIELD,1250000.0,h,3/09/2016,3,2.0,0.0,327.0,109.0,-37.7723,145.0179,19930.0,769.8792104609871,22.0,0,47,281,29
ID365772828,3/43 The Ridge,BLACKBURN,485000.0,u,8/07/2017,2,1.0,1.0,0.0,59.0,-37.82945,145.15697,19898.0,1210.0513376487304,30.307692307692307,0,315,2270,184
ID553038300,167 Thomas St,BRIGHTON EAST,1300000.0,h,24/06/2017,3,1.0,2.0,684.0,79.0,-37.90514,145.02524,19941.0,1280.5874382356367,32.15384615384615,0,362,2108,314
ID870732873,38 Trafford Rd,CARRUM DOWNS,525000.0,h,27/05/2017,4,2.0,2.0,550.0,9.0,-38.08981,145.17353,19857.0,4272.067460010394,63.81818181818182,0,129,614,123
ID208918210,25 Skyline Dr,KEILOR,875000.0,h,24/06/2017,3,1.0,2.0,722.0,22.0,-37.72302,144.83434,20001.0,3642.094192967957,34.375,0,84,237,59
ID833042818,30 Davidson St,RESERVOIR,925000.0,h,24/09/2016,5,3.0,4.0,922.0,5.0,-37.6961,144.9865,20008.0,2240.046892608807,38.22222222222222,0,117,378,47
ID849989759,2/23 Clyde St,SURREY HILLS,600000.0,u,27/11/2016,2,1.0,2.0,124.0,34.0,-37.8159,145.0902,19894.0,944.9181992193268,25.76923076923077,0,300,919,195
ID301510593,14 Glengala Ct,MENTONE,900000.0,h,3/09/2017,4,2.0,2.0,530.0,39.0,-37.98368,145.09237,19864.0,1753.7781525268515,47.06666666666667,0,12,13,5
ID818845505,60 Robert St,LALOR,710000.0,h,29/07/2017,4,1.0,1.0,627.0,49.0,-37.66781,145.00926,20006.0,732.272861089077,42.22222222222222,0,177,1281,207
ID827816960,6 Gregory St,BRUNSWICK,1100000.0,h,8/07/2017,3,1.0,1.0,193.0,23.0,-37.76418,144.95715,19968.0,448.6706365394674,25.333333333333332,0,117,1162,191
ID490687748,2/21 Gisborne St,ELSTERNWICK,1160000.0,h,12/11/2016,2,2.0,2.0,155.0,8.0,-37.8887,145.0046,19954.0,546.6444029392393,21.5,0,195,1779,147
ID844345154,128 Driscolls Rd,KEALBA,582000.0,h,16/07/2016,3,2.0,4.0,530.0,39.0,-37.7375,144.8282,20002.0,2609.918962663846,31.375,0,79,225,53
ID323075157,5/72 Barkly St,ST KILDA,395000.0,u,10/09/2016,1,1.0,1.0,1286.0,44.0,-37.8621,144.9823,19957.0,1088.64453712384,15.5,0,170,1257,169
ID588866480,3/18 Hanover St,FITZROY,1252000.0,h,3/09/2016,3,2.0,2.0,0.0,15.0,-37.8029,144.975,19843.0,926.0948276255126,6.101694915254237,0,47,281,29
ID431761554,1/1 Danae St,GLENROY,460000.0,t,12/11/2016,3,1.0,1.0,325.0,49.0,-37.7001,144.9291,20032.0,1156.9725566572333,36.0,0,210,1676,169
ID635712823,8 Dendy St,BRIGHTON,2030000.0,h,28/08/2016,3,2.0,2.0,366.0,26.0,-37.9193,144.9898,19951.0,735.3638781638339,26.5,0,343,1929,260
ID614052107,53 Fordham Rd,RESERVOIR,685000.0,h,3/12/2016,3,1.0,1.0,1262.0,64.0,-37.7139,145.0215,20009.0,1249.048555558995,35.22222222222222,0,117,378,47
ID426788260,64 Bishop St,YARRAVILLE,1055000.0,h,16/04/2016,3,1.0,3.0,670.0,79.0,-37.8134,144.8745,19996.0,1384.3851851713127,11.357142857142858,0,100,300,45
ID198530415,1/15 Flemington St,TRAVANCORE,856000.0,t,24/06/2017,2,1.0,2.0,326.0,23.0,-37.78281,144.93567,19971.0,674.7730572094501,19.0,0,139,1026,88
ID298507635,2/86 Phoenix St,SUNSHINE NORTH,315000.0,u,8/10/2016,2,1.0,1.0,14.0,29.0,-37.7756,144.8345,20004.0,891.7179535106358,26.375,0,170,1257,169
ID639649245,710 Brunswick St,FITZROY NORTH,960000.0,h,27/05/2017,2,1.0,0.0,121.0,8.0,-37.78534000000001,144.98125,20019.0,1009.6066210851225,18.3,0,255,1618,222
ID526994695,3/28 Avoca Av,ELWOOD,930000.0,u,29/07/2017,2,1.0,1.0,837.0,89.0,-37.87307,144.98635,19956.0,745.0519148574322,17.5,1,208,1866,156
ID490687748,2/21 Gisborne St,ELSTERNWICK,1160000.0,h,12/11/2016,2,2.0,2.0,155.0,8.0,-37.8887,145.0046,19954.0,546.6444029392393,21.5,0,195,1779,147
ID551250571,60A Kennedy St,BENTLEIGH EAST,935000.0,t,3/06/2017,3,2.0,2.0,244.0,19.0,-37.9203,145.08074,19916.0,2161.97076524361,31.35483870967742,0,125,839,108
ID472007689,5 Florence St,BRIGHTON EAST,1495000.0,h,4/06/2016,4,2.0,2.0,597.0,79.0,-37.9179,145.019,19939.0,1581.173063809187,35.083333333333336,0,343,1929,260
ID151944426,1 Tovey St,BALWYN NORTH,1836000.0,h,30/07/2016,5,2.0,2.0,939.0,62.0,-37.7998,145.0862,19894.0,2735.698947757715,25.76923076923077,1,120,881,102
ID642694909,5/42 Grey St,ST KILDA,535000.0,u,23/04/2016,2,1.0,1.0,0.0,89.0,-37.8614,144.9793,19957.0,1267.68435896002,15.5,0,170,1257,169
ID890919788,3 Plant St,MALVERN,3460000.0,h,4/06/2016,4,2.0,2.0,502.0,3.0,-37.8515,145.0324,19945.0,1274.5520026605093,19.214285714285715,0,87,348,76
ID445188057,44 Quarry Cct,COBURG,425000.0,u,30/07/2016,2,2.0,1.0,0.0,49.0,-37.7363,144.9723,19964.0,888.2944013900683,34.0,0,133,1156,139
ID982808340,7 Victoria St,WILLIAMSTOWN,2640000.0,h,4/03/2017,4,2.0,2.0,650.0,29.0,-37.8671,144.8875,19992.0,705.0772567692335,21.857142857142858,0,145,787,144
ID552835556,9/28 Power St,TOORAK,690000.0,u,25/02/2017,2,1.0,1.0,0.0,59.0,-37.8416,145.0313,19946.0,1838.4609389910306,18.214285714285715,1,88,504,66
ID842939454,13 Montgomery Pl,BULLEEN,990000.0,h,6/08/2016,3,2.0,1.0,585.0,69.0,-37.7689,145.099,19935.0,3619.6646393521196,29.823529411764707,0,119,1063,188
ID478936570,67 Alexandra St,GREENSBOROUGH,1326000.0,h,24/06/2017,3,1.0,2.0,1020.0,59.0,-37.70821,145.10405,19985.0,600.9130789533402,41.666666666666664,0,86,751,113
ID592138248,20 Stillman St,RICHMOND,1430000.0,h,18/06/2016,2,1.0,2.0,292.0,6.0,-37.8218,145.0089,19906.0,652.02316807159,11.904761904761905,0,117,378,47
ID699896274,52 Frater St,KEW EAST,1920000.0,h,10/12/2016,3,1.0,2.0,672.0,79.0,-37.789,145.0616,19932.0,2565.222022394875,26.0,0,37,154,24
ID890919788,3 Plant St,MALVERN,3460000.0,h,4/06/2016,4,2.0,2.0,502.0,3.0,-37.8515,145.0324,19945.0,1274.5520026605093,19.214285714285715,0,87,348,76
ID721578357,7 Wirilda Cr,FRANKSTON NORTH,570000.0,h,29/07/2017,3,1.0,4.0,632.0,59.0,-38.11984,145.16208999999995,19856.0,2356.058920215946,66.81818181818181,0,67,594,78
ID747132248,397 Rae St,FITZROY NORTH,1730000.0,h,23/09/2017,3,2.0,1.0,175.0,19.0,-37.78305,144.97997,20019.0,1094.3456217984349,18.3,0,255,1618,222
ID396479975,20/220 Barkly St,ST KILDA,570000.0,u,14/05/2016,2,2.0,1.0,0.0,19.0,-37.8709,144.9807,19956.0,1136.7750153488287,17.5,0,170,1257,169
ID215642354,18 Temby St,WATSONIA,706000.0,h,12/11/2016,4,1.0,2.0,581.0,59.0,-37.7094,145.0877,19984.0,385.2762383199083,37.666666666666664,0,79,512,63
ID967015838,373 Rae St,FITZROY NORTH,1181000.0,h,10/12/2016,3,1.0,1.0,148.0,119.0,-37.7835,144.9799,20019.0,1100.7931158347235,18.3,0,240,1683,169
ID309006402,2/26 Pearson St,BRIGHTON,536000.0,u,3/12/2016,2,1.0,2.0,0.0,49.0,-37.9081,145.0043,19952.0,387.38528527901184,24.5,0,343,1929,260
ID611455481,54 Elizabeth St,BENTLEIGH EAST,1197000.0,h,22/05/2016,3,1.0,2.0,692.0,70.0,-37.9232,145.0563,19939.0,1813.0568966089745,35.083333333333336,0,120,881,102
ID330955078,3/59 Poath Rd,MURRUMBEENA,692000.0,h,25/02/2017,2,1.0,2.0,0.0,28.0,-37.8929,145.0765,19918.0,242.0449892045664,27.35483870967742,0,42,147,51
ID228325261,113 Green St,IVANHOE,1102000.0,h,22/05/2016,3,1.0,1.0,597.0,69.0,-37.7645,145.0314,19932.0,1320.7350347539577,26.0,0,79,225,53
ID190114982,1 Dromana St,GLENROY,865000.0,h,27/05/2017,3,1.0,1.0,746.0,59.0,-37.71051,144.90925,20032.0,966.9027559368388,36.0,1,230,1620,177
ID951333953,35 Shelley St,RICHMOND,905000.0,h,15/10/2016,2,1.0,0.0,139.0,99.0,-37.8118,144.9937,19977.0,188.35297459192788,10.125,0,117,378,47
ID367794159,44 Morley St,GLENROY,825000.0,h,30/07/2016,4,2.0,4.0,768.0,49.0,-37.6979,144.9377,19961.0,1890.4467222235446,39.0,0,210,1676,169
ID892075546,8 Ian Av,RINGWOOD EAST,800000.0,h,9/09/2017,4,2.0,2.0,650.0,59.0,-37.80103,145.25368,19879.0,1255.6651813134094,41.76923076923077,0,219,1368,143
ID227612253,3/10 Kendall St,ESSENDON,702500.0,u,4/03/2017,2,1.0,1.0,168.0,11.0,-37.758,144.9311,20037.0,1330.097550571383,24.0,0,47,371,27
ID660315144,23 Phillip Rd,KEILOR EAST,880000.0,h,22/07/2017,4,1.0,1.0,534.0,69.0,-37.74807,144.86927,20037.0,4223.867072605829,24.0,0,84,237,59
ID450871651,39 Shand Rd,RESERVOIR,730000.0,h,28/08/2016,2,1.0,2.0,637.0,49.0,-37.7207,145.0196,20010.0,1188.3309447467823,34.2,1,117,378,47
ID969716778,45 Stanley St,GLENROY,1220000.0,h,12/08/2017,2,1.0,2.0,829.0,59.0,-37.71259000000001,144.91218999999995,20032.0,999.995164578089,36.0,0,230,1620,177
ID694476098,38 Lily St,SEDDON,1350000.0,h,8/10/2016,3,3.0,2.0,227.0,4.0,-37.8033,144.8897,20024.0,179.25075885229276,17.4,0,117,378,47
ID303242488,7 Heather Gr,KEW,2600000.0,h,27/11/2016,5,2.0,2.0,674.0,60.0,-37.8064,145.0608,19903.0,2213.9301639225278,17.904761904761905,0,37,154,24
ID477356174,37 Roberts St,KEILOR EAST,891000.0,h,18/06/2016,3,3.0,1.0,292.0,21.0,-37.7505,144.8657,20037.0,4486.605922948149,24.0,0,79,225,53
ID870095568,17 Smith St,BENTLEIGH,1900000.0,h,27/11/2016,6,3.0,2.0,708.0,31.0,-37.9181,145.04399999999995,19939.0,619.7265510792433,35.083333333333336,0,120,881,102
ID494000656,12 Bond St,CLAYTON SOUTH,850000.0,h,9/09/2017,3,1.0,2.0,613.0,139.0,-37.93086,145.11073000000005,19915.0,1101.8063653399493,34.25806451612903,0,14,74,4
ID931122683,12 Erskine Cr,WHEELERS HILL,1200000.0,h,19/08/2017,4,2.0,2.0,650.0,83.0,-37.91026,145.19298,19913.0,5579.816823481137,39.48148148148148,0,129,614,123
ID623801294,2/75 McCracken St,KENSINGTON,528000.0,u,22/04/2017,2,1.0,1.0,0.0,44.0,-37.7928,144.9279,20041.0,255.34829106557717,17.0,0,41,142,25
ID935126612,403/79 River St,SOUTH YARRA,850000.0,u,22/04/2017,2,2.0,2.0,17200.0,19.0,-37.8361,144.9966,19959.0,456.62546758164297,12.571428571428571,0,155,728,134
ID303735429,2/618 Sydney Rd,COBURG,600000.0,t,25/02/2017,3,1.0,1.0,102.0,43.0,-37.736,144.9665,19964.0,424.0580555012158,34.0,0,137,1183,166
ID960502190,2/17 Bulla Rd,ESSENDON NORTH,396000.0,u,3/09/2016,2,1.0,1.0,0.0,44.0,-37.7428,144.9086,20036.0,1191.8753596239878,27.0,0,47,281,29
ID902302147,14 Clarence St,FLEMINGTON,1000000.0,h,8/07/2017,2,1.0,0.0,132.0,8.0,-37.78696,144.92556000000005,20040.0,303.50527742757066,18.0,0,255,1618,222
ID349552748,38 Caroline St,HAWTHORN EAST,1538000.0,h,18/06/2016,3,1.0,2.0,287.0,49.0,-37.8292,145.046,19903.0,757.2695809147037,17.904761904761905,0,143,1283,102
ID411207602,509/30 Wreckyn St,NORTH MELBOURNE,620000.0,u,19/11/2016,2,1.0,2.0,0.0,15.0,-37.8004,144.9544,19842.0,1283.2741664877399,4.7444444444444445,0,11,52,6
ID667797474,5/80 Campbell Rd,HAWTHORN EAST,371000.0,u,28/05/2016,1,1.0,0.0,917.0,49.0,-37.8338,145.0545,19853.0,885.6802793496246,19.15625,0,143,1283,102
ID277004671,11 Moylan St,BENTLEIGH EAST,1690000.0,h,17/09/2016,4,2.0,2.0,700.0,69.0,-37.9117,145.0534,19940.0,1335.2621043249642,33.15384615384615,0,120,881,102
ID963831465,303/10 Hillingdon Pl,PRAHRAN,645000.0,u,13/05/2017,2,1.0,1.0,2842.0,99.0,-37.8513,144.9943,19958.0,437.76784744530806,13.5,0,92,1027,111
ID716119518,240 Barkly St,BRUNSWICK,1275000.0,h,24/06/2017,3,1.0,1.0,406.0,119.0,-37.77655,144.96325,19969.0,435.1475746375814,24.333333333333332,1,117,1162,191
ID530498234,22 Neville St,CARNEGIE,1880000.0,h,26/07/2016,4,2.0,3.0,932.0,49.0,-37.8975,145.0478,19941.0,959.8678031959828,32.15384615384615,0,462,3343,509
ID114614341,42 Poplar St,CAULFIELD SOUTH,1330000.0,h,26/07/2016,3,1.0,1.0,312.0,93.0,-37.8893,145.0196,19953.0,1585.9849982474616,23.5,0,200,1136,143
ID236182765,6 Wooded Wy,MONTMORENCY,1301000.0,h,15/07/2017,3,2.0,2.0,636.0,39.0,-37.72198,145.12581,19986.0,834.5910310477212,43.9,0,183,1454,194
ID169030425,5 Murphy St,NORTH MELBOURNE,1485000.0,h,20/05/2017,3,1.0,1.0,198.0,51.0,-37.8029,144.9459,22239.0,541.428860632588,7.0,0,14,58,7
ID708078687,92 Winmalee Rd,BALWYN,2330000.0,h,15/07/2017,3,2.0,4.0,656.0,49.0,-37.8079,145.09162,19896.0,1772.797037323116,28.76923076923077,0,125,839,108
ID683549672,24 Moore St,BRIGHTON EAST,1405000.0,h,10/12/2016,3,1.0,1.0,490.0,69.0,-37.9024,145.0097,19952.0,681.917070127061,24.5,0,343,1929,260
ID245948790,83 Truganini Rd,CARNEGIE,1910000.0,h,25/02/2017,3,1.0,1.0,720.0,104.0,-37.8922,145.0544,19920.0,757.9438127587399,23.451612903225808,1,470,3339,557
ID905668648,5 North St,PRESTON,815000.0,h,15/10/2016,3,1.0,1.0,0.0,14.0,-37.7333,144.9844,20012.0,1540.2133297073965,28.3,0,85,1043,112
ID864335912,41 Grout St,HAMPTON,2550000.0,h,16/09/2017,4,2.0,2.0,620.0,26.0,-37.93478,145.01156,19949.0,954.6112852059134,31.5,0,230,1620,177
ID786382778,2/10 Nolan St,NIDDRIE,746000.0,u,27/11/2016,3,1.0,1.0,256.0,69.0,-37.741,144.8901,20036.0,2801.185601436376,27.0,0,11,52,6
ID695989198,36 Bell St,HAWTHORN,1870000.0,h,27/05/2017,3,1.0,1.0,271.0,109.0,-37.81816,145.03938,19904.0,449.878814271212,15.655172413793103,0,153,1704,324
ID442628116,3 Mantaura Av,TAYLORS LAKES,704000.0,h,15/07/2017,4,2.0,2.0,644.0,29.0,-37.71128,144.80686,20001.0,2312.909138798085,34.375,0,71,332,39
ID866054186,4 Colston Cl,DONCASTER,1250000.0,h,10/12/2016,4,2.0,2.0,780.0,49.0,-37.7955,145.139,19897.0,2818.103866380808,30.818181818181817,1,195,1779,147
ID496971972,16 Carolyn St,HAMPTON,1600000.0,h,24/06/2017,4,2.0,3.0,633.0,69.0,-37.94039,145.02234,19937.0,1431.5982387281854,38.266666666666666,0,230,1620,177
ID157837969,59 Spray St,ELWOOD,1911000.0,h,4/03/2017,3,1.0,2.0,327.0,119.0,-37.8846,144.9879,19954.0,1142.079226038682,21.5,0,208,1866,156
ID569669722,3 Estelle St,OAKLEIGH,1045000.0,h,11/02/2017,3,1.0,2.0,602.0,69.0,-37.8923,145.1013,19917.0,1452.5539806621628,29.35483870967742,0,26,68,13
ID766073889,5 Amanda Ct,YALLAMBIE,721000.0,h,28/08/2016,3,1.0,1.0,687.0,41.0,-37.7303,145.0823,19983.0,1252.836733144211,34.75,0,130,762,109
ID246512990,13 Leslie St,FRANKSTON SOUTH,760000.0,h,16/09/2017,4,2.0,2.0,536.0,54.0,-38.16363,145.11545,19855.0,2481.562077188641,68.81818181818181,0,67,594,78
ID373964552,1 Blackshaw St,ORMOND,1668000.0,h,24/09/2016,2,1.0,2.0,595.0,21.0,-37.9092,145.0507,19940.0,1096.1184453252145,33.15384615384615,0,36,147,42
ID144424531,2/42 Grosvenor St,BRIGHTON,590000.0,u,10/09/2016,2,1.0,1.0,0.0,69.0,-37.9097,144.9914,19951.0,742.3446917554597,26.5,0,343,1929,260
ID284902344,5A Hardwick St,COBURG,876000.0,t,8/07/2017,2,2.0,1.0,134.0,5.0,-37.74914,144.96826,19966.0,821.5665628386095,30.0,0,137,1183,166
ID379797512,6 Saxonwood Dr,NARRE WARREN,597500.0,h,24/06/2017,3,1.0,2.0,810.0,99.0,-38.0312,145.30703,19884.0,463.12231268748405,58.0,0,117,1378,150
ID730563021,89 Tristania Dr,POINT COOK,550000.0,h,17/06/2017,4,2.0,2.0,464.0,69.0,-37.90545,144.76077,46468.0,4130.54891713914,28.133333333333333,0,219,1368,143
ID213085460,1/25 Mercer Rd,ARMADALE,2120000.0,u,29/04/2017,3,2.0,3.0,395.0,39.0,-37.8536,145.0263,19945.0,690.3537513440411,19.214285714285715,0,311,2261,423
ID297629391,1/54 Furneaux Gr,BULLEEN,760000.0,h,20/05/2017,5,2.0,2.0,411.0,64.0,-37.7784,145.091,19935.0,3571.0026193853064,29.823529411764707,0,117,1162,191
ID920205202,113 Station St,CARLTON,1760000.0,h,1/07/2017,3,2.0,2.0,151.0,6.0,-37.79449,144.97406,19843.0,1846.6304201707126,6.101694915254237,0,470,3339,557
ID814277977,55 Carlyon St,ORMOND,981000.0,h,25/02/2017,2,1.0,1.0,533.0,39.0,-37.9048,145.0418,19941.0,261.0489639531484,32.15384615384615,0,42,147,51
ID732684572,21 Broomfield Rd,HAWTHORN EAST,1575000.0,h,13/05/2017,3,1.0,0.0,305.0,49.0,-37.8309,145.0451,19903.0,948.6400050816569,17.904761904761905,0,156,1480,132
ID595690951,18/352 Auburn Rd,HAWTHORN,580000.0,u,29/07/2017,2,1.0,1.0,0.0,44.0,-37.83197,145.04306,19903.0,1093.2430021882653,17.904761904761905,1,153,1704,324
ID937613249,11 Farringdon St,PASCOE VALE,1000000.0,h,22/08/2016,3,1.0,2.0,858.0,24.0,-37.7273,144.9254,20034.0,456.7064860290901,31.0,0,85,1043,112
ID905702911,47 Cardinal Rd,GLENROY,1217500.0,h,24/09/2016,4,3.0,2.0,693.0,5.0,-37.7111,144.9275,20033.0,926.7203331306952,34.0,0,210,1676,169
ID881714785,2/66 Pine St,RESERVOIR,520000.0,u,10/12/2016,2,1.0,1.0,135.0,39.0,-37.7181,144.9985,20010.0,760.2366782845091,34.2,1,117,378,47
ID446305785,10/30 Pickett St,FOOTSCRAY,170000.0,u,1/07/2017,1,1.0,0.0,30.0,6.0,-37.80141,144.89587,20024.0,405.560888110599,17.4,0,255,1618,222
ID850319439,1/22 Joffre Rd,PASCOE VALE,736000.0,u,27/05/2017,3,1.0,0.0,278.0,69.0,-37.71798,144.93965,20033.0,1596.5552750523716,34.0,0,92,1027,111
ID451432887,23 Alexandra St,PASCOE VALE,780000.0,h,4/03/2017,3,1.0,1.0,446.0,69.0,-37.7181,144.9422,19962.0,1661.1783629002246,37.0,0,92,1027,111
ID467529105,14 Rose St,COBURG,1150000.0,h,26/07/2016,4,2.0,2.0,43.0,89.0,-37.7456,144.9469,19965.0,1491.480741131525,32.0,0,133,1156,139
ID486303674,21 Henty St,RESERVOIR,801000.0,h,13/05/2017,3,1.0,1.0,551.0,69.0,-37.7194,145.0015,20010.0,559.0864501326829,34.2,0,126,380,68
ID445513341,27 Norfolk Cr,BUNDOORA,710000.0,h,15/07/2017,3,1.0,1.0,540.0,51.0,-37.70636,145.05462,19983.0,2534.030315387253,34.75,0,89,317,53
ID620879091,72 Pigdon St,CARLTON NORTH,1290000.0,h,13/05/2017,2,1.0,0.0,119.0,114.0,-37.7822,144.9748,20019.0,1553.1741378527133,18.3,0,470,3339,557
ID696147411,347 Mascoma St,STRATHMORE HEIGHTS,800000.0,h,18/06/2016,4,2.0,4.0,556.0,53.0,-37.715,144.8966,20032.0,2157.3955691983465,36.0,0,121,439,60
ID812155066,203 Munro St,COBURG,1400000.0,h,18/06/2016,4,1.0,1.0,856.0,49.0,-37.7432,144.9481,19965.0,1344.5643681929828,32.0,0,133,1156,139
ID260488274,44 Hampden Rd,ARMADALE,4200000.0,h,27/11/2016,4,3.0,3.0,563.0,19.0,-37.8582,145.0138,19945.0,523.1524817457049,19.214285714285715,0,311,2215,346
ID415136808,6 Brockley Rd,FAWKNER,575000.0,h,27/06/2016,2,1.0,2.0,621.0,59.0,-37.7164,144.9666,19962.0,568.7677228774165,37.0,0,143,1283,102
ID807736626,11/1419 High St,GLEN IRIS,320000.0,u,12/08/2017,1,1.0,0.0,0.0,59.0,-37.85852,145.04547,19944.0,1661.9351046991521,20.8,0,255,1618,222
ID477194595,13 Robinson St,BRIGHTON EAST,1700000.0,h,4/06/2016,5,2.0,1.0,994.0,84.0,-37.9187,145.0187,19939.0,1612.884653292649,35.083333333333336,0,343,1929,260
ID255331154,6 Serpentine St,MONT ALBERT,1815000.0,h,19/11/2016,5,1.0,0.0,711.0,69.0,-37.8195,145.1134,19896.0,692.0610126657583,28.76923076923077,0,46,86,21
ID287901448,25 Jirrahlinga Tce,CRAIGIEBURN,600000.0,h,17/06/2017,4,2.0,2.0,560.0,12.0,-37.59943,144.91439,40221.0,2565.2960468481633,49.0,0,161,848,160
ID404967527,40 Ogrady St,CARLTON NORTH,1330000.0,h,15/10/2016,2,1.0,0.0,116.0,119.0,-37.7904,144.9726,20019.0,1917.1915005369217,18.3,0,462,3343,509
ID433673195,21 Hughes Pde,RESERVOIR,758000.0,h,3/09/2017,3,1.0,2.0,558.0,69.0,-37.69968,145.0054,20008.0,782.8314978157784,38.22222222222222,0,126,380,68
ID861155421,4 Galilee Dr,SANDHURST,645000.0,h,24/06/2017,4,2.0,2.0,448.0,9.0,-38.0817,145.19654,45793.0,5358.23290365924,56.22222222222222,0,37,153,27
